Wall time,Step,Value
1647357140.5452678,5,1.0030291080474854
1647357156.5400896,18,1.006477952003479
1647357179.6192062,24,0.9840726852416992
1647357422.2630022,40,0.9952554702758789
1647357422.2724545,42,1.003245234489441
1647357422.2861624,45,1.0027514696121216
1647357458.0042922,53,1.0061118602752686
1647357458.019358,56,1.0598268508911133
1647357500.789686,71,1.0064560174942017
1647357500.804715,74,1.0021724700927734
1647357760.364577,94,0.996556282043457
1647357813.299744,102,0.9842938184738159
1647357813.323437,106,0.9941686391830444
1647357874.0418155,126,1.0160316228866577
1647358118.4404094,139,0.9969175457954407
1647358194.1364424,155,1.0055605173110962
1647358194.151537,158,0.9941314458847046
1647358270.7905774,167,0.9758609533309937
1647358270.8503659,178,1.010197401046753
1647358528.8003826,183,1.0120563507080078
1647358528.8109527,185,0.9977517127990723
1647358528.8158567,186,0.9602397680282593
1647358528.8353643,190,1.0258251428604126
1647358610.2940598,207,1.0004647970199585
1647358700.6636114,223,0.9873105883598328
1647358985.196847,229,1.0334069728851318
1647358985.2229428,234,1.0112990140914917
1647359085.7589355,249,0.9983971118927002
1647359195.6315315,255,1.011171579360962
1647359195.6625137,260,0.9955751895904541
1647359195.696994,267,1.0200971364974976
1647359495.6041803,271,1.0058529376983643
1647359495.616836,273,1.0092971324920654
1647359616.1903398,292,1.0149281024932861
1647359746.066466,308,0.9953556060791016
1647359746.0770862,310,0.9635504484176636
1647360059.0277066,318,0.9886194467544556
1647360189.8170114,330,1.0135939121246338
1647360189.8669615,339,0.994351863861084
1647360312.4577565,347,1.0175859928131104
1647360659.3881555,363,1.0103967189788818
1647360659.408053,367,0.9774644374847412
1647361464.132613,421,0.9958728551864624
1647361464.1392345,422,1.023677110671997
1647361632.5341263,439,0.9986495971679688
1647361632.5489714,441,0.9929789900779724
1647361632.5562954,442,0.9622914791107178
1647361632.5755954,445,0.9899991750717163
1647361996.9962645,460,1.0193276405334473
1647361997.0103526,463,1.012072205543518
1647361997.0149078,464,1.0110934972763062
1647362169.0603948,474,1.0314040184020996
1647362344.5688386,491,0.9697403907775879
1647362344.5788085,493,0.9316539168357849
1647362847.19797,514,1.0209776163101196
1647362847.2132041,517,1.0456631183624268
1647362847.2503066,525,0.9475886821746826
1647363006.557499,531,0.9531334638595581
1647363006.567683,533,0.9716944694519043
1647363006.5823576,536,0.9420526027679443
1647363348.6881592,542,0.9750393629074097
1647363348.7125263,547,0.9307185411453247
1647363508.6448038,557,1.0113041400909424
1647363508.6773849,563,0.9678816199302673
1647363680.7380037,573,0.9315557479858398
1647363680.7657022,579,0.9664384126663208
1647363680.7751548,581,0.977972686290741
1647364024.7191029,586,0.9809818267822266
1647364024.7237372,587,0.9908540844917297
1647364199.42113,602,0.9326790571212769
1647364389.9016707,620,0.9970683455467224
1647364389.9095454,622,0.9591214060783386
1647364754.6661246,634,0.9541622996330261
1647364955.701935,641,0.9446976780891418
1647364955.7073026,642,0.9134688973426819
1647364955.7162082,644,0.922831118106842
1647364955.7290237,647,0.9582176804542542
1647364955.737408,649,0.9064058065414429
1647365160.759108,661,0.9017693996429443
1647365520.909249,671,0.9498836398124695
1647365520.9225636,674,0.9179853200912476
1647365724.4973657,683,0.9196949005126953
1647365724.5208197,688,0.9042669534683228
1647366289.654191,714,0.9896318912506104
1647366289.6713042,718,0.9671710729598999
1647366494.8952348,722,0.9427340030670166
1647366494.9028375,723,0.9515329599380493
1647366494.9388435,730,0.9215717315673828
1647366703.6422763,739,0.940824031829834
1647366703.6620078,743,0.9595286250114441
1647366703.6802433,747,0.9100828170776367
1647367062.064695,752,0.9001044034957886
1647367062.084926,756,0.9575850963592529
1647367280.1817422,765,0.9171249270439148
1647367280.2019281,769,0.9428360462188721
