Wall time,Step,Value
1647357156.494707,0,0.9239000082015991
1647357172.5467896,1,0.20389999449253082
1647357195.6244884,2,0.07609999924898148
1647357438.3707907,3,0.9239000082015991
1647357474.048941,4,0.21719999611377716
1647357516.853602,5,0.7656999826431274
1647357776.3371387,6,0.4438000023365021
1647357829.2458615,7,0.11909999698400497
1647357890.1327727,8,0.9239000082015991
1647358134.5359435,9,0.20389999449253082
1647358210.1672924,10,0.14180000126361847
1647358286.7395425,11,0.20350000262260437
1647358544.8510318,12,0.3343999981880188
1647358626.249109,13,0.16949999332427979
1647358716.6008024,14,0.38749998807907104
1647359001.2172413,15,0.534600019454956
1647359101.5632439,16,0.6542999744415283
1647359211.6529722,17,0.9061999917030334
1647359511.6093936,18,0.4336000084877014
1647359632.1740696,19,0.3587999939918518
1647359762.1539862,20,0.5569999814033508
1647360075.1379845,21,0.4927999973297119
1647360205.9073138,22,0.9215999841690063
1647360328.2798727,23,0.24639999866485596
1647360675.3015234,24,0.6786999702453613
1647360811.9017315,25,0.37130001187324524
1647360974.8981616,26,0.21729999780654907
1647361325.540063,27,0.6349999904632568
1647361480.205715,28,0.7009999752044678
1647361648.510774,29,0.6090999841690063
1647362012.854546,30,0.4325999915599823
1647362184.985031,31,0.6255000233650208
1647362360.383324,32,0.6352999806404114
1647362698.1596253,33,0.4738999903202057
1647362863.0569057,34,0.4778999984264374
1647363022.3921049,35,0.8105999827384949
1647363364.482355,36,0.4223000109195709
1647363524.6860194,37,0.5393000245094299
1647363696.5694914,38,0.448199987411499
1647364040.4513836,39,0.5637000203132629
1647364215.0876884,40,0.4934000074863434
1647364405.644982,41,0.4837999939918518
1647364770.4304256,42,0.2303999960422516
1647364971.3168144,43,0.2451999932527542
1647365176.4342785,44,0.7839000225067139
1647365536.6413167,45,0.49320000410079956
1647365740.125061,46,0.7648000121116638
1647365948.9972222,47,0.819100022315979
1647366305.2167323,48,0.6263999938964844
1647366510.6577458,49,0.7150999903678894
1647366719.43026,50,0.4645000100135803
1647367077.8384693,51,0.5026999711990356
1647367295.9436624,52,0.6567000150680542
1647367518.5924659,53,0.6915000081062317
1647367891.7471216,54,0.14239999651908875
1647368133.5240588,55,0.5403000116348267
1647368375.6545658,56,0.6341000199317932
1647368757.1564236,57,0.7681999802589417
