Wall time,Step,Value
1647357156.4956694,0,1000.0
1647357179.6014936,1,999.6318359375
1647357209.361103,2,1000.3832397460938
1647357457.982339,3,1001.3412475585938
1647357500.7609937,4,971.14013671875
1647357551.0178218,5,905.3513793945312
1647357813.2896981,6,953.7164916992188
1647357873.9901538,7,974.5819702148438
1647357937.3678179,8,988.9232788085938
1647358194.1012926,9,943.7782592773438
1647358270.7716393,10,971.1362915039062
1647358351.2878904,11,933.58154296875
1647358610.229007,12,885.2887573242188
1647358700.5896146,13,906.6455078125
1647358801.5192208,14,828.2747192382812
1647359085.707485,15,946.946044921875
1647359195.6287906,16,920.0830078125
1647359314.292199,17,1032.5206298828125
1647359616.1466546,18,973.9677734375
1647359746.0221214,19,1095.600830078125
1647359874.3140824,20,1160.5198974609375
1647360189.8145251,21,1018.7947387695312
1647360312.440264,22,1108.8631591796875
1647360468.4690495,23,1133.26953125
1647360795.815858,24,1106.6282958984375
1647360958.8845184,25,1220.5885009765625
1647361123.9294918,26,1256.9827880859375
1647361464.1218667,27,1079.09521484375
1647361632.4985528,28,1201.194580078125
1647361808.8578858,29,1205.158203125
1647362169.007817,30,1097.7132568359375
1647362344.514842,31,1136.834228515625
1647362522.199848,32,1167.6566162109375
1647362847.1814632,33,977.227294921875
1647363006.5226586,34,1224.178955078125
1647363184.148701,35,1218.50146484375
1647363508.6185887,36,1053.17333984375
1647363680.7043068,37,1068.125732421875
1647363867.7636976,38,1088.7088623046875
1647364199.3822944,39,1222.816162109375
1647364389.8505726,40,1156.0899658203125
1647364592.4221113,41,1161.6937255859375
1647364955.679868,42,1119.5311279296875
1647365160.7106273,43,1157.565673828125
1647365355.245664,44,1208.4407958984375
1647365724.4753554,45,1260.9927978515625
1647365933.1689255,46,1255.7913818359375
1647366132.4673123,47,1100.836669921875
1647366494.8927765,48,1216.5355224609375
1647366703.619311,49,1104.2396240234375
1647366911.5118055,50,1142.302001953125
1647367280.1656127,51,1190.2327880859375
1647367502.7565424,52,1342.008544921875
1647367723.9783714,53,1387.904541015625
1647368117.8903234,54,1084.162841796875
1647368359.8882277,55,1192.94091796875
1647368588.909245,56,1124.3809814453125
1647368958.5844526,57,956.8955078125
1647369221.5630984,58,1142.2108154296875
1647369461.1017063,59,1198.3875732421875
1647369893.2996824,60,1189.3536376953125
1647370130.398199,61,1180.4656982421875
