Wall time,Step,Value
1647357140.5450785,5,3.391099452972412
1647357156.5400023,18,3.1558637619018555
1647357179.6191223,24,3.259739875793457
1647357422.2628503,40,3.1367273330688477
1647357422.2722938,42,3.029689311981201
1647357422.2860026,45,3.0209245681762695
1647357458.004138,53,3.0196523666381836
1647357458.0192044,56,2.9630160331726074
1647357500.78953,71,2.9118878841400146
1647357500.8045607,74,2.9534058570861816
1647357760.3644187,94,3.023387908935547
1647357813.2996569,102,2.922163248062134
1647357813.323352,106,3.011910915374756
1647357874.0417442,126,2.9167065620422363
1647358118.4401867,139,3.1528961658477783
1647358194.1362805,155,2.9530348777770996
1647358194.1513777,158,2.979300022125244
1647358270.7904828,167,2.886317014694214
1647358270.850209,178,2.8857226371765137
1647358528.8001907,183,3.029046058654785
1647358528.8107927,185,3.056485891342163
1647358528.8156974,186,2.9288127422332764
1647358528.8352065,190,2.9135870933532715
1647358610.29391,207,3.057645797729492
1647358700.66337,223,2.8878283500671387
1647358985.1967666,229,2.9936773777008057
1647358985.222843,234,2.7751317024230957
1647359085.7587767,249,2.8483076095581055
1647359195.6314316,255,2.935208320617676
1647359195.6623592,260,2.8211722373962402
1647359195.696839,267,2.8789281845092773
1647359495.6040776,271,3.0596776008605957
1647359495.616755,273,2.9425179958343506
1647359616.1901824,292,2.8752152919769287
1647359746.0663745,308,2.928736686706543
1647359746.0769043,310,2.806459665298462
1647360059.027519,318,2.8149306774139404
1647360189.8169057,330,2.748133659362793
1647360189.8667667,339,2.754918098449707
1647360312.457655,347,2.724271774291992
1647360659.3880768,363,2.850841522216797
1647360659.4079812,367,2.853821277618408
1647361464.1325297,421,2.6621146202087402
1647361464.1391518,422,2.7603769302368164
1647361632.5338488,439,2.6840665340423584
1647361632.5487885,441,2.646296977996826
1647361632.556097,442,2.579648017883301
1647361632.5754097,445,2.7148935794830322
1647361996.9961069,460,2.604543447494507
1647361997.010201,463,2.4606170654296875
1647361997.0147567,464,2.60176157951355
1647362169.060316,474,2.5402698516845703
1647362344.5686858,491,2.449781656265259
1647362344.5786552,493,2.5378408432006836
1647362847.1978996,514,2.6152234077453613
1647362847.2131338,517,2.589129686355591
1647362847.2501502,525,2.6534667015075684
1647363006.557325,531,2.583332061767578
1647363006.567528,533,2.5689265727996826
1647363006.5822046,536,2.4586117267608643
1647363348.6879818,542,2.4642138481140137
1647363348.7123976,547,2.569355010986328
1647363508.6446002,557,2.5361759662628174
1647363508.677239,563,2.6210427284240723
1647363680.7378576,573,2.3815274238586426
1647363680.7655718,579,2.543335199356079
1647363680.774992,581,2.5264854431152344
1647364024.7189684,586,2.471116542816162
1647364024.7236013,587,2.5234715938568115
1647364199.4209912,602,2.402482509613037
1647364389.901559,620,2.459428071975708
1647364389.9094362,622,2.553983688354492
1647364754.6659832,634,2.5469298362731934
1647364955.7017708,641,2.348660469055176
1647364955.707172,642,2.4255757331848145
1647364955.7160742,644,2.4002649784088135
1647364955.728906,647,2.5385687351226807
1647364955.7372825,649,2.4113821983337402
1647365160.7589862,661,2.3451597690582275
1647365520.9091167,671,2.3700757026672363
1647365520.922438,674,2.3267664909362793
1647365724.4971962,683,2.40850830078125
1647365724.520692,688,2.368720769882202
1647366289.6540396,714,2.444901704788208
1647366289.6711774,718,2.3997585773468018
1647366494.8950229,722,2.3605613708496094
1647366494.9026322,723,2.3906989097595215
1647366494.9387164,730,2.526785373687744
1647366703.642098,739,2.4396305084228516
1647366703.6618738,743,2.3250179290771484
1647366703.6801004,747,2.445657253265381
1647367062.0645232,752,2.314547300338745
1647367062.0848,756,2.3904876708984375
1647367280.1815345,765,2.4116454124450684
1647367280.2017927,769,2.3942995071411133
1647367280.2063684,770,2.345891237258911
1647367280.2106154,771,2.329246759414673
1647367280.219271,773,2.3200840950012207
1647367502.78434,780,2.397581100463867
1647367502.8081446,785,2.3154735565185547
1647367502.8169048,787,2.353961229324341
1647367876.0553608,792,2.536980628967285
1647367876.066277,794,2.584054470062256
1647367876.0847843,798,2.5279459953308105
1647368117.8932178,802,2.5463356971740723
1647368117.934636,808,2.3702354431152344
1647368117.940193,809,2.4972383975982666
1647368741.648803,832,2.518594980239868
1647368741.6670716,836,2.4710536003112793
1647369627.5106378,869,2.6534504890441895
1647369627.537167,874,2.3996450901031494
